"date","solar.time","DO.obs","DO.sat","depth","temp.water","light","discharge","DO.mod"
2023-06-24,2023-06-24 08:31:26.95867,8.543,9.40335747141,0.892689572254137,17.282,1333.69089,2.34777683375814,NA
2023-06-24,2023-06-24 08:36:26.95867,8.556,9.39677362135614,0.892689572254137,17.316,1358.6678,2.34777683375814,NA
2023-06-24,2023-06-24 08:41:26.95867,8.554,9.39527237013279,0.892689572254137,17.324,1383.64471,2.34777683375814,NA
2023-06-24,2023-06-24 08:46:26.95867,8.569,9.39045419982893,0.892689572254137,17.349,1408.62162,2.34777683375814,NA
2023-06-24,2023-06-24 08:51:26.95867,8.585,9.38719992507406,0.892689572254137,17.366,1430.83976,2.34777683375814,NA
2023-06-24,2023-06-24 08:56:26.95867,8.607,9.38394771150846,0.892689572254137,17.383,1453.0579,2.34777683375814,NA
2023-06-24,2023-06-24 09:01:26.95867,8.63,9.38400867957628,0.892689572254137,17.383,1475.27604,2.34777683375814,NA
2023-06-24,2023-06-24 09:06:26.95867,8.619,9.38231642842677,0.892689572254137,17.392,1497.49418,2.34777683375814,NA
2023-06-24,2023-06-24 09:11:26.95867,8.647,9.37751038825633,0.892689572254137,17.417,1519.71232,2.34777683375814,NA
2023-06-24,2023-06-24 09:16:26.95867,8.659,9.37757131598984,0.892689572254137,17.417,1541.93046,2.34777683375814,NA
2023-06-24,2023-06-24 09:21:26.95867,8.659,9.36946578940665,0.892689572254137,17.459,1564.1486,2.34777683375814,NA
2023-06-24,2023-06-24 09:26:26.95867,8.678,9.36777836395822,0.892689572254137,17.468,1586.36674,2.34777683375814,NA
2023-06-24,2023-06-24 09:31:26.95867,8.674,9.3645384585096,0.892689572254137,17.485,1608.58488,2.34777683375814,NA
2023-06-24,2023-06-24 09:36:26.95867,8.705,9.35645335532464,0.892689572254137,17.527,1630.80302,2.34777683375814,NA
2023-06-24,2023-06-24 09:41:26.95867,8.701,9.35167138396524,0.892689572254137,17.552,1653.02116,2.34777683375814,NA
2023-06-24,2023-06-24 09:46:26.95867,8.757,9.3467004158085,0.892689572254137,17.578,1675.2393,2.34777683375814,NA
2023-06-24,2023-06-24 09:51:26.95867,8.754,9.33997734833605,0.892689572254137,17.612,1695.19369833333,2.34777683375814,NA
2023-06-24,2023-06-24 09:56:26.95867,8.785,9.32844149303066,0.892689572254137,17.671,1715.14809666667,2.34777683375814,NA
2023-06-24,2023-06-24 10:01:26.95867,8.794,9.3103955350056,0.892689572254137,17.764,1735.102495,2.34777683375814,NA
2023-06-24,2023-06-24 10:06:26.95867,8.856,9.30064981671359,0.89335507181465,17.814,1755.05689333333,2.35721703011423,NA
2023-06-24,2023-06-24 10:11:26.95867,8.81,9.28747845956749,0.894018404656327,17.882,1775.01129166667,2.36665722647031,NA
2023-06-24,2023-06-24 10:16:26.95867,8.795,9.27128881248585,0.894679586434142,17.966,1794.96569,2.37609742282639,NA
2023-06-24,2023-06-24 10:21:26.95867,8.808,9.26313817478224,0.894679586434142,18.008,1814.92008833333,2.37609742282639,NA
2023-06-24,2023-06-24 10:26:26.95867,8.789,9.25328991970024,0.894679586434142,18.059,1834.87448666667,2.37609742282639,NA
2023-06-24,2023-06-24 10:31:26.95867,8.791,9.24194331378322,0.894679586434142,18.118,1854.828885,2.37609742282639,NA
2023-06-24,2023-06-24 10:36:26.95867,8.778,9.23383820604696,0.894679586434142,18.16,1874.78328333333,2.37609742282639,NA
2023-06-24,2023-06-24 10:41:26.95867,8.802,9.22102306118915,0.894679586434142,18.227,1894.73768166667,2.37609742282639,NA
2023-06-24,2023-06-24 10:46:26.95867,8.784,9.21445875578875,0.894679586434142,18.261,1914.69208,2.37609742282639,NA
2023-06-24,2023-06-24 10:51:26.95867,8.803,9.20319634763204,0.894018404656327,18.32,1922.04703833333,2.36665722647031,NA
2023-06-24,2023-06-24 10:56:26.95867,8.797,9.19346060228569,0.89335507181465,18.371,1929.40199666667,2.35721703011423,NA
2023-06-24,2023-06-24 11:01:26.95867,8.782,9.18543046776174,0.892689572254137,18.413,1936.756955,2.34777683375814,NA
2023-06-24,2023-06-24 11:06:26.95867,8.804,9.17273415080445,0.89335507181465,18.48,1944.11191333333,2.35721703011423,NA
2023-06-24,2023-06-24 11:11:26.95867,8.794,9.16473598941879,0.894018404656327,18.522,1951.46687166667,2.36665722647031,NA
2023-06-24,2023-06-24 11:16:26.95867,8.78,9.15507211459161,0.894679586434142,18.573,1958.82183,2.37609742282639,NA
2023-06-24,2023-06-24 11:21:26.95867,8.805,9.1441239746299,0.895404420381465,18.631,1966.17678833333,2.38648163881809,NA
2023-06-24,2023-06-24 11:26:26.95867,8.774,9.13914236572429,0.896126690632726,18.657,1973.53174666667,2.39686585480978,NA
2023-06-24,2023-06-24 11:31:26.95867,8.807,9.12971163409489,0.896846417303865,18.707,1980.886705,2.40725007080147,NA
2023-06-24,2023-06-24 11:36:26.95867,8.799,9.12011295570213,0.896126690632726,18.758,1988.24166333333,2.39686585480978,NA
2023-06-24,2023-06-24 11:41:26.95867,8.794,9.11385964730375,0.895404420381465,18.791,1995.59662166667,2.38648163881809,NA
2023-06-24,2023-06-24 11:46:26.95867,8.835,9.10595185217647,0.894679586434142,18.833,2002.95158,2.37609742282639,NA
2023-06-24,2023-06-24 11:51:26.95867,8.838,9.09344943354003,0.894679586434142,18.9,2008.19782333333,2.37609742282639,NA
2023-06-24,2023-06-24 11:56:26.95867,8.816,9.08557290583777,0.894679586434142,18.942,2013.44406666667,2.37609742282639,NA
2023-06-24,2023-06-24 12:01:26.95867,8.836,9.07458786525176,0.894679586434142,19.001,2018.69031,2.37609742282639,NA
2023-06-24,2023-06-24 12:06:26.95867,8.838,9.06674016609495,0.894018404656327,19.043,2023.93655333333,2.36665722647031,NA
2023-06-24,2023-06-24 12:11:26.95867,8.841,9.05890442905388,0.89335507181465,19.085,2029.18279666667,2.35721703011423,NA
2023-06-24,2023-06-24 12:16:26.95867,8.845,9.05108062747173,0.892689572254137,19.127,2034.42904,2.34777683375814,NA
2023-06-24,2023-06-24 12:21:26.95867,8.865,9.04162759364591,0.892689572254137,19.178,2039.67528333333,2.34777683375814,NA
2023-06-24,2023-06-24 12:26:26.95867,8.885,9.03237399567242,0.892689572254137,19.228,2044.92152666667,2.34777683375814,NA
2023-06-24,2023-06-24 12:31:26.95867,8.871,9.02768056982438,0.892689572254137,19.253,2050.16777,2.34777683375814,NA
2023-06-24,2023-06-24 12:36:26.95867,8.91,9.0199042447268,0.892689572254137,19.295,2055.41401333333,2.34777683375814,NA
2023-06-24,2023-06-24 12:41:26.95867,8.868,9.01522214044341,0.892689572254137,19.32,2060.66025666667,2.34777683375814,NA
2023-06-24,2023-06-24 12:46:26.95867,8.894,9.01054426756524,0.892689572254137,19.345,2065.9065,2.34777683375814,NA
2023-06-24,2023-06-24 12:51:26.95867,8.894,8.99801554819048,0.89335507181465,19.413,2052.05275333333,2.35721703011423,NA
2023-06-24,2023-06-24 12:56:26.95867,8.87,8.99183247449114,0.894018404656327,19.446,2038.19900666667,2.36665722647031,NA
2023-06-24,2023-06-24 13:01:26.95867,8.886,8.98403412789796,0.894679586434142,19.488,2024.34526,2.37609742282639,NA
2023-06-24,2023-06-24 13:06:26.95867,8.875,8.98074927825082,0.894679586434142,19.505,2010.49151333333,2.37609742282639,NA
2023-06-24,2023-06-24 13:11:26.95867,8.875,8.97458672074892,0.894679586434142,19.538,1996.63776666667,2.37609742282639,NA
2023-06-24,2023-06-24 13:16:26.95867,8.888,8.96519769679134,0.894679586434142,19.589,1982.78402,2.37609742282639,NA
2023-06-24,2023-06-24 13:21:26.95867,8.91,8.96354019554133,0.894018404656327,19.597,1968.93027333333,2.36665722647031,NA
2023-06-24,2023-06-24 13:26:26.95867,8.933,8.94969306797662,0.89335507181465,19.673,1955.07652666667,2.35721703011423,NA
2023-06-24,2023-06-24 13:31:26.95867,8.912,8.94499837281464,0.892689572254137,19.698,1941.22278,2.34777683375814,NA
2023-06-24,2023-06-24 13:36:26.95867,8.897,8.93887835523561,0.89335507181465,19.731,1927.36903333333,2.35721703011423,NA
2023-06-24,2023-06-24 13:41:26.95867,8.905,8.93419340354121,0.894018404656327,19.756,1913.51528666667,2.36665722647031,NA
2023-06-24,2023-06-24 13:46:26.95867,8.925,8.92790786751227,0.894679586434142,19.79,1899.66154,2.37609742282639,NA
2023-06-24,2023-06-24 13:51:26.95867,8.9,8.9202057185986,0.894018404656327,19.832,1877.88381666667,2.36665722647031,NA
2023-06-24,2023-06-24 13:56:26.95867,8.906,8.91856190983112,0.89335507181465,19.84,1856.10609333333,2.35721703011423,NA
2023-06-24,2023-06-24 14:01:26.95867,8.889,8.90785400543987,0.892689572254137,19.899,1834.32837,2.34777683375814,NA
2023-06-24,2023-06-24 14:06:26.95867,8.916,8.90461652391734,0.89335507181465,19.916,1812.55064666667,2.35721703011423,NA
2023-06-24,2023-06-24 14:11:26.95867,8.9,8.89854421550477,0.894018404656327,19.949,1790.77292333333,2.36665722647031,NA
2023-06-24,2023-06-24 14:16:26.95867,8.916,8.88929344370443,0.894679586434142,20,1768.9952,2.37609742282639,NA
2023-06-24,2023-06-24 14:21:26.95867,8.916,8.88624426336771,0.894018404656327,20.016,1747.21747666667,2.36665722647031,NA
2023-06-24,2023-06-24 14:26:26.95867,8.952,8.88602503501681,0.89335507181465,20.016,1725.43975333333,2.35721703011423,NA
2023-06-24,2023-06-24 14:31:26.95867,8.93,8.87679672965522,0.892689572254137,20.067,1703.66203,2.34777683375814,NA
2023-06-24,2023-06-24 14:36:26.95867,8.924,8.87516603723417,0.892689572254137,20.075,1681.88430666667,2.34777683375814,NA
2023-06-24,2023-06-24 14:41:26.95867,8.89,8.8675425530855,0.892689572254137,20.117,1660.10658333333,2.34777683375814,NA
2023-06-24,2023-06-24 14:46:26.95867,8.901,8.86151381791228,0.892689572254137,20.15,1638.32886,2.34777683375814,NA
2023-06-24,2023-06-24 14:51:26.95867,8.915,8.86270293323701,0.892689572254137,20.142,1608.63949166667,2.34777683375814,NA
2023-06-24,2023-06-24 14:56:26.95867,8.913,8.85667973455292,0.892689572254137,20.175,1578.95012333333,2.34777683375814,NA
2023-06-24,2023-06-24 15:01:26.95867,8.899,8.85786763318281,0.892689572254137,20.167,1549.260755,2.34777683375814,NA
2023-06-24,2023-06-24 15:06:26.95867,8.895,8.8532551680439,0.892689572254137,20.192,1519.57138666667,2.34777683375814,NA
2023-06-24,2023-06-24 15:11:26.95867,8.883,8.85145585622303,0.892689572254137,20.201,1489.88201833333,2.34777683375814,NA
2023-06-24,2023-06-24 15:16:26.95867,8.881,8.84684904074569,0.892689572254137,20.226,1460.19265,2.34777683375814,NA
2023-06-24,2023-06-24 15:21:26.95867,8.868,8.84522724618012,0.892689572254137,20.234,1430.50328166667,2.34777683375814,NA
2023-06-24,2023-06-24 15:26:26.95867,8.866,8.84360591483315,0.892689572254137,20.242,1400.81391333333,2.34777683375814,NA
2023-06-24,2023-06-24 15:31:26.95867,8.87,8.84479054055042,0.892689572254137,20.234,1371.124545,2.34777683375814,NA
2023-06-24,2023-06-24 15:36:26.95867,8.895,8.84457218773557,0.892689572254137,20.234,1341.43517666667,2.34777683375814,NA
2023-06-24,2023-06-24 15:41:26.95867,8.912,8.84295095234319,0.892689572254137,20.242,1311.74580833333,2.34777683375814,NA
2023-06-24,2023-06-24 15:46:26.95867,8.878,8.83817612193424,0.892689572254137,20.268,1282.05644,2.34777683375814,NA
2023-06-24,2023-06-24 15:51:26.95867,8.852,8.83706453444355,0.892689572254137,20.276,1253.871535,2.34777683375814,NA
2023-06-24,2023-06-24 15:56:26.95867,8.882,8.83735410288275,0.892689572254137,20.276,1225.68663,2.34777683375814,NA
2023-06-24,2023-06-24 16:01:26.95867,8.85,8.83764367132193,0.892689572254137,20.276,1197.501725,2.34777683375814,NA
2023-06-24,2023-06-24 16:06:26.95867,8.853,8.83215698097215,0.891955001275964,20.309,1169.31682,2.33739261776645,NA
2023-06-24,2023-06-24 16:11:26.95867,8.863,8.83087215860891,0.891217768082006,20.318,1141.131915,2.32700840177476,NA
2023-06-24,2023-06-24 16:16:26.95867,8.85,8.83711136474187,0.890477851079006,20.284,1112.94701,2.31662418578306,NA
2023-06-24,2023-06-24 16:21:26.95867,8.821,8.83442497249634,0.890477851079006,20.301,1084.762105,2.31662418578306,NA
2023-06-24,2023-06-24 16:26:26.95867,8.822,8.83331455583805,0.890477851079006,20.309,1056.5772,2.31662418578306,NA
2023-06-24,2023-06-24 16:31:26.95867,8.836,8.83797994292493,0.890477851079006,20.284,1028.392295,2.31662418578306,NA
2023-06-24,2023-06-24 16:36:26.95867,8.828,8.83826946898595,0.890477851079006,20.284,1000.20739,2.31662418578306,NA
2023-06-24,2023-06-24 16:41:26.95867,8.807,8.83996021883546,0.890477851079006,20.276,972.022485,2.31662418578306,NA
2023-06-24,2023-06-24 16:46:26.95867,8.817,8.84165145190505,0.890477851079006,20.268,943.83758,2.31662418578306,NA
2023-06-24,2023-06-24 16:51:26.95867,8.792,8.84351845965081,0.890477851079006,20.259,914.796505,2.31662418578306,NA
2023-06-24,2023-06-24 16:56:26.95867,8.775,8.84678911327893,0.890477851079006,20.242,885.75543,2.31662418578306,NA
2023-06-24,2023-06-24 17:01:26.95867,8.777,8.84988623603265,0.890477851079006,20.226,856.714355,2.31662418578306,NA
