"predicting","model","site_reach","coef_of_deter_lm","coef_of_deter_cor"
"AC_atx","biochemical","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-2",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","chemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physicochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","ecohydrological_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","biochemical_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","all_w_cover","SFE-Lower-3",0.147315049071445,0.147315049071445
"AC_atx","physical","SFE-Lower-4",0.147315049071445,0.147315049071445
